invoice_no,invoice_date,customer_id,country,quantity,amount,total_sales,year,month,month_name
546218,2021-03-10 12:11:00,14667.0,United Kingdom,58,14490,840420,2021,3,March
547107,2021-03-21 11:34:00,17315.0,United Kingdom,115,17416,2002840,2021,3,March
552724,2021-05-11 10:29:00,13418.0,United Kingdom,354,87992,31149168,2021,5,May
562025,2021-08-01 16:16:00,12828.0,United Kingdom,84,22700,1906800,2021,8,August
564148,2021-08-23 12:22:00,18147.0,United Kingdom,80,9888,791040,2021,8,August
555932,2021-06-08 08:46:00,14217.0,United Kingdom,58,16536,959088,2021,6,June
574557,2021-11-04 15:35:00,17652.0,United Kingdom,108,16532,1785456,2021,11,November
536975,2020-12-03 14:04:00,14911.0,EIRE,827,170565,141057255,2020,12,December
542911,2021-02-01 15:41:00,12676.0,Sweden,250,50950,12737500,2021,2,February
566921,2021-09-15 14:56:00,17898.0,United Kingdom,66,5222,344652,2021,9,September
553887,2021-05-19 16:04:00,17068.0,United Kingdom,74,19230,1423020,2021,5,May
537035,2020-12-03 17:21:00,13081.0,United Kingdom,8,1160,9280,2020,12,December
566598,2021-09-13 15:35:00,12664.0,Finland,73,31960,2333080,2021,9,September
568056,2021-09-23 12:55:00,12705.0,Germany,461,84262,38844782,2021,9,September
573551,2021-10-31 13:35:00,15044.0,United Kingdom,282,83842,23643444,2021,10,October
549434,2021-04-08 12:30:00,12647.0,Germany,88,35076,3086688,2021,4,April
546032,2021-03-09 09:11:00,13267.0,United Kingdom,45,8515,383175,2021,3,March
544115,2021-02-16 11:45:00,12727.0,France,777,91966,71457582,2021,2,February
579419,2021-11-29 13:01:00,12471.0,Germany,48,9402,451296,2021,11,November
552315,2021-05-08 16:10:00,12700.0,France,779,109243,85100297,2021,5,May
546322,2021-03-11 09:42:00,14114.0,United Kingdom,12,19140,229680,2021,3,March
560974,2021-07-22 11:55:00,14426.0,United Kingdom,275,50825,13976875,2021,7,July
574467,2021-11-04 11:53:00,18172.0,United Kingdom,20,4160,83200,2021,11,November
557503,2021-06-20 15:47:00,16839.0,United Kingdom,296,48854,14460784,2021,6,June
540672,2021-01-10 15:51:00,15281.0,United Kingdom,518,78042,40425756,2021,1,January
536367,2020-12-01 08:34:00,13047.0,United Kingdom,83,27873,2313459,2020,12,December
580606,2021-12-05 11:38:00,15290.0,United Kingdom,32,6040,193280,2021,12,December
550124,2021-04-14 12:41:00,12853.0,United Kingdom,114,32810,3740340,2021,4,April
559877,2021-07-13 11:17:00,15561.0,United Kingdom,42,17882,751044,2021,7,July
566483,2021-09-13 09:47:00,13880.0,United Kingdom,249,41482,10329018,2021,9,September
576067,2021-11-13 15:48:00,14227.0,United Kingdom,187,31906,5966422,2021,11,November
571909,2021-10-19 15:08:00,15006.0,United Kingdom,302,50209,15163118,2021,10,October
539398,2020-12-17 11:53:00,12471.0,Germany,6,2970,17820,2020,12,December
572872,2021-10-26 13:27:00,15320.0,United Kingdom,326,26713,8708438,2021,10,October
559926,2021-07-13 16:48:00,17644.0,United Kingdom,24,3960,95040,2021,7,July
540166,2021-01-05 12:09:00,13629.0,United Kingdom,400,66000,26400000,2021,1,January
547514,2021-03-23 14:00:00,17486.0,United Kingdom,191,39687,7580217,2021,3,March
574077,2021-11-02 15:56:00,17999.0,United Kingdom,127,19172,2434844,2021,11,November
577791,2021-11-21 16:36:00,17100.0,United Kingdom,793,93989,74533277,2021,11,November
551882,2021-05-05 09:13:00,13873.0,United Kingdom,37,10895,403115,2021,5,May
572873,2021-10-26 13:27:00,12820.0,United Kingdom,244,34376,8387744,2021,10,October
581579,2021-12-09 12:19:00,17581.0,United Kingdom,476,90362,43012312,2021,12,December
542207,2021-01-26 11:34:00,16422.0,United Kingdom,1248,39672,49510656,2021,1,January
550497,2021-04-18 15:08:00,18064.0,United Kingdom,160,40800,6528000,2021,4,April
551301,2021-04-27 14:49:00,17675.0,United Kingdom,386,100740,38885640,2021,4,April
571665,2021-10-18 12:59:00,12540.0,Spain,724,101947,73809628,2021,10,October
566443,2021-09-12 15:31:00,17071.0,United Kingdom,144,29180,4201920,2021,9,September
539092,2020-12-16 10:08:00,15482.0,United Kingdom,188,52704,9908352,2020,12,December
567616,2021-09-21 12:23:00,14911.0,EIRE,94,38122,3583468,2021,9,September
577019,2021-11-17 12:30:00,14112.0,United Kingdom,88,21110,1857680,2021,11,November
543446,2021-02-08 12:01:00,15827.0,United Kingdom,40,14620,584800,2021,2,February
578123,2021-11-23 10:28:00,12452.0,Switzerland,2,8000,16000,2021,11,November
545657,2021-03-04 14:02:00,14911.0,EIRE,593,87731,52024483,2021,3,March
559237,2021-07-07 11:36:00,15267.0,United Kingdom,216,37200,8035200,2021,7,July
543668,2021-02-11 11:17:00,18118.0,United Kingdom,24,13300,319200,2021,2,February
551055,2021-04-26 11:51:00,15903.0,United Kingdom,292,48036,14026512,2021,4,April
540541,2021-01-09 15:13:00,15799.0,United Kingdom,181,32022,5795982,2021,1,January
553055,2021-05-13 10:35:00,16618.0,United Kingdom,132,34152,4508064,2021,5,May
548734,2021-04-04 10:40:00,13059.0,United Kingdom,35,18340,641900,2021,4,April
580118,2021-12-01 16:31:00,16011.0,United Kingdom,228,39392,8981376,2021,12,December
572086,2021-10-20 14:30:00,13897.0,United Kingdom,200,31116,6223200,2021,10,October
572696,2021-10-25 14:23:00,17857.0,United Kingdom,1001,364000,364364000,2021,10,October
579514,2021-11-29 17:12:00,16688.0,United Kingdom,64,28364,1815296,2021,11,November
541430,2021-01-18 09:50:00,12356.0,Portugal,1216,227162,276228992,2021,1,January
536388,2020-12-01 09:59:00,16250.0,United Kingdom,108,22614,2442312,2020,12,December
564358,2021-08-24 16:00:00,17869.0,United Kingdom,16,9472,151552,2021,8,August
554491,2021-05-24 13:50:00,14606.0,United Kingdom,62,9983,618946,2021,5,May
578687,2021-11-25 09:23:00,14703.0,United Kingdom,183,31817,5822511,2021,11,November
540017,2021-01-04 11:48:00,13963.0,United Kingdom,265,21541,5708365,2021,1,January
573398,2021-10-30 15:28:00,17373.0,United Kingdom,118,21340,2518120,2021,10,October
570117,2021-10-07 12:42:00,15815.0,United Kingdom,342,22590,7725780,2021,10,October
550344,2021-04-18 09:00:00,12754.0,Japan,6432,294912,1896873984,2021,4,April
574948,2021-11-08 09:07:00,15805.0,United Kingdom,56,19200,1075200,2021,11,November
552723,2021-05-11 10:18:00,16229.0,United Kingdom,92,35820,3295440,2021,5,May
568471,2021-09-27 11:49:00,17805.0,United Kingdom,478,51231,24488418,2021,9,September
569789,2021-10-06 11:41:00,16924.0,United Kingdom,84,25254,2121336,2021,10,October
551989,2021-05-05 15:12:00,14423.0,United Kingdom,120,26520,3182400,2021,5,May
539391,2020-12-17 11:51:00,12417.0,Belgium,60,29134,1748040,2020,12,December
555124,2021-05-31 15:26:00,18204.0,United Kingdom,392,54943,21537656,2021,5,May
549596,2021-04-11 11:06:00,14339.0,United Kingdom,168,30952,5199936,2021,4,April
555835,2021-06-07 12:34:00,14525.0,United Kingdom,310,78307,24275170,2021,6,June
550136,2021-04-14 13:56:00,16957.0,United Kingdom,108,30180,3259440,2021,4,April
563727,2021-08-18 17:04:00,15797.0,United Kingdom,144,36720,5287680,2021,8,August
581502,2021-12-09 10:51:00,15910.0,United Kingdom,158,13335,2106930,2021,12,December
563430,2021-08-16 11:50:00,14918.0,United Kingdom,363,84473,30663699,2021,8,August
551437,2021-04-28 15:13:00,13725.0,United Kingdom,76,15280,1161280,2021,4,April
549939,2021-04-13 11:46:00,16309.0,United Kingdom,304,33420,10159680,2021,4,April
538279,2020-12-10 12:48:00,14952.0,United Kingdom,472,68616,32386752,2020,12,December
568539,2021-09-27 14:07:00,13016.0,United Kingdom,206,35216,7254496,2021,9,September
573285,2021-10-28 14:38:00,17611.0,United Kingdom,42,11890,499380,2021,10,October
538503,2020-12-12 12:56:00,17188.0,United Kingdom,174,51364,8937336,2020,12,December
543011,2021-02-02 13:25:00,15270.0,United Kingdom,188,37540,7057520,2021,2,February
548509,2021-03-31 15:00:00,14543.0,United Kingdom,64,29620,1895680,2021,3,March
539263,2020-12-16 14:36:00,16560.0,United Kingdom,173,33218,5746714,2020,12,December
542025,2021-01-25 11:41:00,14543.0,United Kingdom,76,30380,2308880,2021,1,January
562810,2021-08-09 15:22:00,16656.0,United Kingdom,16,6000,96000,2021,8,August
569867,2021-10-06 14:54:00,12569.0,Germany,246,32040,7881840,2021,10,October
579411,2021-11-29 12:46:00,16794.0,United Kingdom,96,16093,1544928,2021,11,November
546251,2021-03-10 14:37:00,16553.0,United Kingdom,872,57610,50235920,2021,3,March
547880,2021-03-27 16:05:00,15426.0,United Kingdom,106,25156,2666536,2021,3,March
548336,2021-03-30 14:06:00,13082.0,United Kingdom,612,43500,26622000,2021,3,March
568540,2021-09-27 14:08:00,13016.0,United Kingdom,6,1248,7488,2021,9,September
562441,2021-08-04 18:18:00,14543.0,United Kingdom,32,16140,516480,2021,8,August
558031,2021-06-24 12:14:00,14180.0,United Kingdom,37,16855,623635,2021,6,June
559092,2021-07-06 10:48:00,16829.0,United Kingdom,99,19722,1952478,2021,7,July
543645,2021-02-10 17:54:00,17609.0,United Kingdom,46,10765,495190,2021,2,February
559320,2021-07-07 14:18:00,13208.0,United Kingdom,88,13486,1186768,2021,7,July
556794,2021-06-14 14:06:00,13720.0,United Kingdom,150,12045,1806750,2021,6,June
544440,2021-02-20 10:28:00,15465.0,United Kingdom,80,64556,5164480,2021,2,February
543286,2021-02-07 09:50:00,14952.0,United Kingdom,444,97272,43188768,2021,2,February
560888,2021-07-21 16:33:00,15380.0,United Kingdom,138,35246,4863948,2021,7,July
539299,2020-12-16 17:30:00,14180.0,United Kingdom,31,21885,678435,2020,12,December
573377,2021-10-30 13:51:00,14653.0,United Kingdom,162,41353,6699186,2021,10,October
568517,2021-09-27 12:52:00,14456.0,United Kingdom,366,38366,14041956,2021,9,September
553052,2021-05-13 10:14:00,15251.0,United Kingdom,730,124970,91228100,2021,5,May
578846,2021-11-25 17:27:00,17757.0,United Kingdom,299,36533,10923367,2021,11,November
560791,2021-07-21 10:30:00,14688.0,United Kingdom,133,11681,1553573,2021,7,July
542993,2021-02-02 12:02:00,16156.0,United Kingdom,136,30384,4132224,2021,2,February
548612,2021-04-01 11:34:00,13137.0,United Kingdom,392,64591,25319672,2021,4,April
580104,2021-12-01 15:13:00,15189.0,United Kingdom,224,44184,9897216,2021,12,December
537767,2020-12-08 12:09:00,15100.0,United Kingdom,32,35040,1121280,2020,12,December
577000,2021-11-17 12:00:00,17716.0,United Kingdom,120,30600,3672000,2021,11,November
563552,2021-08-17 13:06:00,17656.0,United Kingdom,71,26715,1896765,2021,8,August
567295,2021-09-19 12:16:00,17490.0,United Kingdom,178,31310,5573180,2021,9,September
565803,2021-09-07 10:38:00,17735.0,United Kingdom,454,87125,39554750,2021,9,September
563354,2021-08-15 14:35:00,15271.0,United Kingdom,87,14178,1233486,2021,8,August
568229,2021-09-26 11:04:00,15358.0,United Kingdom,60,16458,987480,2021,9,September
537607,2020-12-07 13:18:00,15965.0,United Kingdom,74,15619,1155806,2020,12,December
562948,2021-08-11 09:46:00,17857.0,United Kingdom,96,10176,976896,2021,8,August
566302,2021-09-11 16:09:00,16474.0,United Kingdom,1,825,825,2021,9,September
554116,2021-05-22 15:11:00,14514.0,United Kingdom,19,3691,70129,2021,5,May
543169,2021-02-04 08:59:00,13694.0,United Kingdom,224,37632,8429568,2021,2,February
578698,2021-11-25 10:20:00,12620.0,France,441,40009,17643969,2021,11,November
563723,2021-08-18 16:43:00,13319.0,United Kingdom,212,34620,7339440,2021,8,August
568594,2021-09-28 10:56:00,13397.0,United Kingdom,72,31594,2274768,2021,9,September
560271,2021-07-17 14:51:00,16474.0,United Kingdom,204,35557,7253628,2021,7,July
550173,2021-04-14 16:58:00,15235.0,United Kingdom,82,18650,1529300,2021,4,April
568878,2021-09-29 12:34:00,14524.0,United Kingdom,120,41155,4938600,2021,9,September
552735,2021-05-11 10:49:00,17428.0,United Kingdom,310,36004,11161240,2021,5,May
538371,2020-12-12 11:07:00,15570.0,United Kingdom,197,35024,6899728,2020,12,December
576014,2021-11-13 14:29:00,17218.0,United Kingdom,149,27247,4059803,2021,11,November
540692,2021-01-11 09:12:00,14320.0,United Kingdom,235,35251,8283985,2021,1,January
539007,2020-12-15 13:00:00,17894.0,United Kingdom,34,10588,359992,2020,12,December
543046,2021-02-03 09:37:00,13873.0,United Kingdom,29,12145,352205,2021,2,February
565329,2021-09-02 13:54:00,14606.0,United Kingdom,59,11331,668529,2021,9,September
551345,2021-04-28 09:03:00,14646.0,Netherlands,432,69236,29909952,2021,4,April
539050,2020-12-15 16:21:00,12577.0,France,134,19589,2624926,2020,12,December
576684,2021-11-16 12:08:00,14092.0,United Kingdom,234,62586,14645124,2021,11,November
555939,2021-06-08 09:58:00,17659.0,United Kingdom,30,5778,173340,2021,6,June
553730,2021-05-19 07:49:00,16525.0,United Kingdom,514,55546,28550644,2021,5,May
567936,2021-09-22 18:10:00,15194.0,United Kingdom,444,71332,31671408,2021,9,September
580635,2021-12-05 12:30:00,14649.0,United Kingdom,353,51399,18143847,2021,12,December
552244,2021-05-06 19:39:00,12748.0,United Kingdom,17,2989,50813,2021,5,May
539464,2020-12-19 11:35:00,17913.0,United Kingdom,100,21805,2180500,2020,12,December
568220,2021-09-26 10:03:00,15626.0,United Kingdom,454,39392,17883968,2021,9,September
559872,2021-07-13 11:00:00,16816.0,United Kingdom,60,4724,283440,2021,7,July
572888,2021-10-26 13:47:00,13694.0,United Kingdom,216,60552,13079232,2021,10,October
573356,2021-10-30 12:43:00,15251.0,United Kingdom,139,24685,3431215,2021,10,October
575591,2021-11-10 12:09:00,17791.0,United Kingdom,46,10610,488060,2021,11,November
580361,2021-12-02 16:25:00,14865.0,United Kingdom,12,1500,18000,2021,12,December
570244,2021-10-09 16:05:00,14514.0,United Kingdom,416,65224,27133184,2021,10,October
548708,2021-04-03 12:41:00,13269.0,United Kingdom,515,70460,36286900,2021,4,April
566308,2021-09-12 09:38:00,15865.0,United Kingdom,134,28992,3884928,2021,9,September
575709,2021-11-10 17:27:00,14646.0,Netherlands,34,16280,553520,2021,11,November
580638,2021-12-05 12:44:00,12381.0,Norway,92,14701,1352492,2021,12,December
580614,2021-12-05 12:04:00,16500.0,United Kingdom,18,5274,94932,2021,12,December
567324,2021-09-19 14:27:00,12879.0,United Kingdom,144,36720,5287680,2021,9,September
553703,2021-05-18 14:57:00,13192.0,United Kingdom,298,46432,13836736,2021,5,May
555028,2021-05-31 11:22:00,17648.0,United Kingdom,6,4950,29700,2021,5,May
551258,2021-04-27 12:02:00,12621.0,Germany,468,120980,56618640,2021,4,April
562619,2021-08-08 12:34:00,15311.0,United Kingdom,109,15992,1743128,2021,8,August
545055,2021-02-27 12:45:00,17516.0,United Kingdom,4,660,2640,2021,2,February
539411,2020-12-17 13:29:00,14243.0,United Kingdom,114,25870,2949180,2020,12,December
572188,2021-10-21 11:06:00,14967.0,United Kingdom,140,46380,6493200,2021,10,October
545663,2021-03-04 14:52:00,13491.0,United Kingdom,203,16208,3290224,2021,3,March
558773,2021-07-03 16:00:00,17781.0,United Kingdom,26,8602,223652,2021,7,July
573332,2021-10-30 11:28:00,15059.0,United Kingdom,136,15021,2042856,2021,10,October
549296,2021-04-08 07:37:00,14619.0,United Kingdom,152,39444,5995488,2021,4,April
563812,2021-08-19 11:47:00,16249.0,United Kingdom,78,8850,690300,2021,8,August
576236,2021-11-14 13:31:00,13755.0,United Kingdom,189,37425,7073325,2021,11,November
572555,2021-10-24 17:19:00,17317.0,United Kingdom,36,3816,137376,2021,10,October
567615,2021-09-21 12:14:00,13316.0,United Kingdom,487,68358,33290346,2021,9,September
557212,2021-06-17 12:06:00,12901.0,United Kingdom,576,61056,35168256,2021,6,June
540248,2021-01-05 15:57:00,15034.0,United Kingdom,184,58345,10735480,2021,1,January
572465,2021-10-24 13:26:00,14474.0,United Kingdom,140,54766,7667240,2021,10,October
547816,2021-03-25 14:30:00,12748.0,United Kingdom,9,2525,22725,2021,3,March
564649,2021-08-26 14:13:00,15611.0,United Kingdom,1,1500,1500,2021,8,August
561676,2021-07-28 17:53:00,13468.0,United Kingdom,52,10680,555360,2021,7,July
544680,2021-02-22 16:19:00,13077.0,United Kingdom,8,960,7680,2021,2,February
553348,2021-05-16 13:20:00,14911.0,EIRE,711,75481,53666991,2021,5,May
576599,2021-11-15 15:06:00,14544.0,United Kingdom,700,90253,63177100,2021,11,November
571372,2021-10-17 11:55:00,17201.0,United Kingdom,268,34263,9182484,2021,10,October
550469,2021-04-18 13:46:00,16399.0,United Kingdom,159,17841,2836719,2021,4,April
577093,2021-11-17 16:37:00,13089.0,United Kingdom,150,42606,6390900,2021,11,November
558893,2021-07-04 15:49:00,17581.0,United Kingdom,88,6260,550880,2021,7,July
573908,2021-11-01 15:19:00,17739.0,United Kingdom,77,35449,2729573,2021,11,November
546419,2021-03-13 11:06:00,16693.0,United Kingdom,51,15756,803556,2021,3,March
557858,2021-06-23 11:51:00,14159.0,United Kingdom,289,31268,9036452,2021,6,June
547078,2021-03-20 14:41:00,14408.0,United Kingdom,188,35080,6595040,2021,3,March
537469,2020-12-07 10:43:00,17720.0,United Kingdom,24,10200,244800,2020,12,December
578147,2021-11-23 11:09:00,12748.0,United Kingdom,136,19351,2631736,2021,11,November
549123,2021-04-06 14:02:00,15201.0,United Kingdom,308,30148,9285584,2021,4,April
572354,2021-10-24 11:41:00,15215.0,United Kingdom,7,5390,37730,2021,10,October
546691,2021-03-16 10:45:00,15793.0,United Kingdom,192,30664,5887488,2021,3,March
559139,2021-07-06 13:41:00,15061.0,United Kingdom,515,47790,24611850,2021,7,July
537883,2020-12-09 09:27:00,14437.0,United Kingdom,60,6300,378000,2020,12,December
572616,2021-10-25 11:46:00,18147.0,United Kingdom,123,8046,989658,2021,10,October
570876,2021-10-12 17:19:00,16085.0,United Kingdom,97,12033,1167201,2021,10,October
557116,2021-06-16 16:57:00,15219.0,United Kingdom,45,30575,1375875,2021,6,June
577478,2021-11-20 11:33:00,15963.0,United Kingdom,126,19072,2403072,2021,11,November
571123,2021-10-14 09:35:00,14856.0,United Kingdom,485,100327,48658595,2021,10,October
558993,2021-07-05 11:49:00,16729.0,United Kingdom,365,50498,18431770,2021,7,July
544183,2021-02-16 15:43:00,17857.0,United Kingdom,524,78684,41230416,2021,2,February
572755,2021-10-25 17:31:00,13601.0,United Kingdom,273,32012,8739276,2021,10,October
551539,2021-05-03 08:40:00,12598.0,France,368,52888,19462784,2021,5,May
559203,2021-07-07 10:43:00,17723.0,United Kingdom,200,83000,16600000,2021,7,July
557309,2021-06-19 15:15:00,16493.0,United Kingdom,462,41449,19149438,2021,6,June
579623,2021-11-30 12:15:00,16062.0,United Kingdom,150,37548,5632200,2021,11,November
565670,2021-09-06 09:23:00,14944.0,United Kingdom,316,65646,20744136,2021,9,September
561700,2021-07-29 10:34:00,14738.0,United Kingdom,132,23196,3061872,2021,7,July
580089,2021-12-01 14:34:00,14732.0,United Kingdom,149,46411,6915239,2021,12,December
564475,2021-08-25 12:50:00,12500.0,Germany,289,37800,10924200,2021,8,August
553898,2021-05-19 17:23:00,17389.0,United Kingdom,48,14160,679680,2021,5,May
540093,2021-01-04 15:24:00,16725.0,United Kingdom,26,11230,291980,2021,1,January
556931,2021-06-15 15:35:00,15864.0,United Kingdom,96,17184,1649664,2021,6,June
560937,2021-07-22 10:52:00,17920.0,United Kingdom,130,21856,2841280,2021,7,July
536535,2020-12-01 13:38:00,15605.0,United Kingdom,71,19485,1383435,2020,12,December
